query_id,answer
CNYdwVMIh4gcZf0p,ac860ca8018d0b61 572fbd49e8ef3759 8fe5bbe4215d5931 799a2da66f43246a 250ab307af99d750 79fcc2f3c291dac8 e57e17af248315d4 5d26602755457bc5 6f31336e9a0ac0e9 c4e3a6c260520b50 8eae7c5daed562f7 8fd3fb144c7b0a86 b3763158bacc58ca edb51f3ec265a2cf a0a8bdfa56587fa0 19acf620707ebac0 baef75da3342ef41 7b9ca50a512f8cc3 d44f05704251564d 026a707fc307b8a1 a564f476487a91cf 80bb99cceb2bf4aa 832e9ccd5c6ccbbb ca1728eb269d789b a64b779a64d99752 e096e4ff00e4703e d5ada1ac51e91b40 3f93ca6a32c4f94f e26418235d56e186 7f94487f530ffbb3 dd4b5ac6300773d3 447a201c4ec33453 2b96f4d7d2ffddff f7a9e0fb335e62e0 7824993dee400c6c de3b0ccdf77a4175 69cb1d8e93a9c9b2 22fc4f74bcc4b92d 1884ab4b948b504b 72fde3618c30aa9b deecb68f9ec62ca3 6ab791ad4845170f ba8a19f19d272a21 75e44ff6e1aa5b37 3ec4e7a7b4b86768 d7b46185c74ad060 8d7bfbcd79b1b012 90948a08498deb16 38b2f3886cc7ca86 1b4fc9ce3f5be45f
IFVTGNU80l5zNDt3,a5e5d485e1764ac8 ce1d7f4cc461abbe 7d921a3672faadad 8e400e339b14ea5f 19afc0abe80df299 0bc5c2b8a824e3fd d65c4333d12e2c59 abf3f24febb6c087 bedb45b1e7a1441d 45af5098714279af 588d21b5d39c4dec f6985d68b776bbd3 f2f0ce9ecc76c545 dbde9f4915e506d2 8622db2b678468ce 364a6fb2044c6d1d 5d830e3638669603 e79a4a83554d698f af77b567e3dfc9a6 4870688f7c3e4e8e 2330db10aebf8fc0 f4a94138d0a2f0d7 288a8e74d0c1499a 15c45e3304d79c1d 5a0487c4253cf9f0 6ec597704e2a6136 6dd8fcd1d683f7e9 788443904e0fe629 b2713e2a3ed8f780 6b3c6eea49184ca7 339d80a5f1ab4b5e 7871a62b034a9898 d6821230bf8e803e c7e5ff0acdb79e99 fa41863a7dfe96ba 95df7bb83b8cb078 1f582522ad0f5c69 895a60c4bfad59ab 04b2bde12c4c4136 fafc90c0cd32cfaa 101b3386fe9de7af 6c9e2d6956955114 c0f9659d16c31290 68c2480775a6aac8 e9a8358a2a648fb5 fafbc1d3b82cb014 c3b83a1925c2a767 cb2efd42963b3eac 7fd91f24a3d48002 999975f87475faf1
TaOJrHAlvmjbUKTq,7badc4a47030614f 56c597e5f849e08c 84bdfd9d1f124de3 a9135e8c2f9e4544 5d0fb23947ef0b17 6b07dde6729501a5 4a598f6027ca799a bced9effa09cc26e e4782afe3143e4ec 02d0838f9897efc8 88ac848df5eb95e7 d77667a69ef70726 b53f7faa6d216289 e00dbc79d63190e2 2984eb0368d78eb1 af7da08e744d5580 8a1477f489c321d4 bb01d1bd5884a839 6d29ab5d7702677a 185ced09f5dd8cc2 78d3278e1ab4cb30 f8dd667ed097c22f a942f59051233180 fbe59fa0675f4841 03d826d50770dc55 9bb7d181b82f18d8 187e12d363068ea0 c1248e6822496946 4fe706b74d547fd2 a27152e041263b95 f9963a0430e6f93a 41fdbbe85908900a 71756106c9e90da9 87b125fb5a0dd4e4 6bb0dd9e2eb0d1a7 e55662e1a3f99139 b76f023f81f58d2b 73a3f503aed7044c 58af2bcf661db8dc 6f3cccc41fd92d0b e28791c06151e3a0 85b1d2233fccdef7 3be69c3ca1a82b01 4fc852224bcd4c25 5bd5390b3b119a0f cc8a064c10a64ba2 34c22b2369d91a2c c19455a85b849370 ff0d467c02ed5ad0 d54b3d5f704dff5d
mOkMqUw89DSTS0Oo,8a0eda9408ba25d0 0c98c88803250003 e6865e8244a8ea8b 73c0aedc86315446 19e3e41d83ff87ef 65c12bcd81ee6c67 3614ce62bee218a6 9ba64df4345ea9b9 45bb01a89af4990c 9b9ecda126922baf 3a9ba3626ebe267e 5fa58e66e74d2193 4aec9fd8b9f69ed4 1761a83ee23769b4 2cce11be695e53ae dd33ee9737a392b1 54a4dbab90b5e985 b314383b7124b6f9 aefc695e67402968 84afb311dc099bd1 31f4fe27e0d13f73 c76d00d9c71707f8 5cf24d8f8cd2e7f3 d5feaacb9a688ac3 ec443ec9e78a47ad 3fb130728a40cb63 f0968016c770ae50 c2fa67c8d3d05339 e9a43e7e314b11f8 db5670fece45c983 a05574fc45d7bdac 6279a85389b4b872 38c4faa020cd16e1 136657688cc6c820 fa3f1414d65820db 7a7bf89bfa513a2b 2cb19adb572e4305 f9083b4da907dfeb 39bdeccbb1151a82 981d91cf8b524496 72eea766cd293123 578f4f2c88edacbd 596f6fbb080cc168 c5a8be0b187e0dd5 6be49f39e1d43ab3 56c4480278c98165 99f54bac14fa4acb da112f0644f92471 140b13be45f6e600 ff6d43de2a8eb19c
uaMQUckhYqpHuiww,1fd0432898740cd2 e326bb0d412d0131 50d6a8bec4835258 84a52438563fb633 1b2f7a0866857f04 6847bc1946807179 2a575a8f8c1a1316 3164ab800c665fca 3227c622e6c62ea8 6b659768a139e273 c8b8d61b91880c2f 4653681c94a5d2f8 b20da0b819f0d6fb 033226f7b2389fcc c75359719bf744f1 3c5c316e92d706e9 eb01b897de0e295d 2f3740c7ad5f43d8 d60f4e63a367fba4 d8e45f9dc9c9c9b8 6ec7bec5825db695 1cb4b0bca0c208ed cab9e2acab5519eb 61f90fe671578d81 e3cd2a025f044d20 1f2a3274f5dc5723 42e1b4cf06d703b7 474f086883b77d47 a878cdeb78224f17 6db3752a245e0d81 13f6565d17264ca1 57f7132c5ece5ab9 cb73114631e73d3d 8a1d8c2ab739aa21 c2ba1e6369e71752 7600ae117e7b08af c7213525dbbbc84b 72e5012c43bcea6d ac50c8b2c224b45e 273365df82c9a087 de8a7b8bdbc6d5bd 7170d9fbc50fda65 2c02448986dd78d9 81264fa89a71cdb5 dbc16c963c64fe47 d761798c7dbad72a b04af8065a0b0d19 470952b56f9390e2 b1f7ea285e5156b3 246471a3dd899d43
PJZjiP5g7BhDkz3V,1b136accca227cf7 8e002f7d3519908d 869a8b270b370899 c69f640e8cab53f3 c18df0807f176654 d1a023dbfc8c5b8b 475533b695bf7d4b cc8a45d64d789306 0344807fa236a653 3d5f98cacd2ae0a5 c3b7aae1521e1b22 8eb61961ca5f2437 8d9d5b44d6718be3 09b4910bd9637495 2ae5d90cb7d9931a b605f1f0533e74d8 43cc0c46b3ede425 d3d4c926eabe2a1b 7a57a5ea93f80dc5 8c741d438b1aa951 f1d9f9b2192399e4 d17cdf6e2ca92ba5 df739480f794ae05 2ead8fb9ba27acca 0e7a6dfb8fa0356b 4bb865e50ffceac3 33af1563040dc738 12918ead1d999578 42306a83f8377c70 955a6d0d4f3eaabb 769e55d313edc47f 7100594490655fe1 ed84ba0541983156 3bfefa6bed345b7a b663e187d70fba76 009f2bc03ab4d1bf bf35fb2286985583 28c5370736f27b62 1e88425e09231703 1a495ea0ec5731a5 58f5c4b9948cd172 833422d33c903dcf 614d25e20e02f309 5ce3c13c41e2ddc5 aadba7f088bde6a4 ce3547a91a38d028 b933b3ffe0c3e3f2 f5df29b438524dbe 87424bd633c6194e 23d17c29c5522cc6
YQ9XkuuQVHLQAMa2,b0dfb8570832e02c 0020a15bc8ffaae7 84420e701d3c0fbc 3267dd21a20bf733 bad63664655dce04 6b3a1abdf5748c4b 86e403a0a786e778 55f827407fb17695 2b978afe62673447 66035cbfac9bc598 35e550a377526611 c31f25847b3f0915 9747674b0e3be5ea 3d868bd9b99123e3 8a435d3e09f0de1a dacf6a8e7a925d69 816bd17d9a912053 8abc79234e417b0a c1e48f60a5c48bcb 81b0bdc702df6323 69fdd470cff6822d e3063fee4dafe40f bea790c319cb3908 338199359dd7d30a 9c23219f7e7510b5 fd844e3bab6594c8 990001d13c6d0deb 9ef9ceb50a8b4c52 9b2dc0b0c292ecd7 10529f63692dc3a2 7098ff8890ab5ff5 d95be42202302eab 7061d31ea6c3fde0 fe87ef56d5e96a61 7854f1026b5db71c 3394f29cebdbb76f 5cd656d2a52d104f c5fc2d7418d359f9 0cd169c7edeaf583 226d56619c5bd674 14d3b3b1abd1f6d9 6342d8e55fa5e50b 3789341b284cbc93 8940bfc23f55544a fc94b81e50c4f096 09efc50c425f122c 02840a4e1dc288fe 71d0716dc135e9cb bfd1956d5b234768 7aad0dff00c105c4
awZZNOGsoAphXkwT,3dc74c711408e120 aeef4a1de4a360e8 b5ba5d8547df5f76 340a0c0b3f1395ab 78dfa97d01409001 51bffd8fdefc2a48 de1566298e00dafb 9b0962196ae23557 d2ffacf46a108fad eac5264988355f01 2a645084665b1fc3 6fad5b3a89d10327 602df3b92966d73b 2af835256ec24971 2abe436b8dfdff96 9388becddd6130f5 095d525473bba06e d8e6d32904f0e3f4 9fded1967cb3fcab d556fe745c89d6b8 4801de5ee93d57b0 0c3140f968120515 643c7c2e42b920ce 0e35f066e59f833b 40d7ab1207c000f3 0c12de3394346e0b 622cb969e9235ed5 e6b40eaee40a43e8 86930f17328de44c e13d90b4e27c539b 16a50b01346e5d51 5a163110d648d3b5 f096c0f63f407dd5 71380159b2951379 01a21bf56f762d66 ece6f3f87d35858b 4828ef1ec9e7d53c 02098729011a5d51 f6dec0b4924b3bd1 5fe8295f9db61b19 99f2edee77425044 e0d4bfed5e9cb568 a4d9c0c4d53dd3ff fe8bd353e34ac17a 78b8d887546260be 9b9287c34e9529a6 6d353a05730035dd edfae3f506f3db34 918801f334d9b5e5 7a6140f237aa38f4
6fuwYvcI4737D9Ff,7f38f12e2ee6a7c0 7d0ca336edba7a39 8cbb028a5f489f50 02dfd9d416e34859 7b2a5f51ddb6cf0f 2f4f3afa6e1b789b 9a7aaef9ebd5fbcc 574803edf606b320 19bad22407c0c516 cc9028bafad54ca8 7d76cef4d70d1188 c5c0041f71ffadb4 a32e86f68a30f2bd 469d91ae66a2b77d 5c82314b1e475bab c22fd653c76545d4 090a11109f0c7641 4073e559c76892b3 f737ba4cbcb30e4f 10ff97cb063daab7 a80a16ae889e8a8c 247122941148c9d9 ac9f94f7c13c5660 1fbacfa81598bfd2 ea7fe9e5756de2b4 d90e341fcc00bbb7 c9a823ae64fbd1eb e7581239ca7d018a 8c848cf8d172f7df 43aa965b3dbf68f5 6e729c0507dfa4e3 270a3b280b2ee624 d607d75d8f9e95a6 27bf184a8d37de6d cd01c1f0020aa602 bc5e9726ad70fdc0 cd034c56fde62120 0987582b03430323 6f3e41f6c4bfeb65 48a739a2da642dc5 2871528569d4417e 7c4cfc55a3d0283c ff4f41e2a59d7948 13e40e820fb0cb37 8f6d876e716fcaff 7e04688649192860 767b1189792f06b2 83368a86b4c7594b 92032315e5394315 303a59f8224d3261
6m85PIs8tdBp5885,2377d61dba8d855c 950c1fd89586838d 05f6e848e7b5530e 7af4d86aac2b210b f00e0dd3f5b6689c 945da400ad439f35 74bf8bb2402f18da fda9f4778029213f 22d5073be7962f95 bf6956ff817e1615 141ad0add68b2b39 8d6ad0b99adf9fb1 033975d261987c63 7cc37ad459787bcc d86ca53b795da8bd 0f8a28fffa68bd54 27fa7676bc32038f 863f74b27f60c317 8e0944cdf1541a2d 40324eedcc8ca343 ea8811b05f8170c4 50c075d0a6a9ca3e 657993a3749a3cdd 40efde2fd3dac72b 7e80a9b21bad722c 01cd49b12b44c0be 0d6c2e384c831c50 733d45f828c8c31e 581f62393128fbe9 c9b423604eea2844 6c67d6e80fd4ea18 fc5c68f04763943e 3133dbd2de3965a7 0ef6ac00b819f8e2 434c87dd63ce6b4f 42bb44caa3b11f88 8b1a9cd5b0269581 b92cf5f975512705 01d2f080c574334d 7dbe114513bf00c3 d5bffc8dbdae92fd b2c1700c6011c844 2ec718a4b576fa02 d1f4d073d61d2339 05e9f42bb279cd89 9010e13071a99391 dcaddea97a24d598 cb2198db4bda8caf ca5876661d71b7a3 b1f539c2ebb80777
ul7KvRlIF0PH3zke,262ce8b9ea4c28cf 91337210cedaf69a 58eeae263a6735b5 7ef177feef38aa0f cdaa66116fe169c0 76d1a591b6da75dd 5b78dc68509579ec 066d5a87b0f5162e de7da2a109565b3a fa8902e0caaceca3 1e575100288c16c0 5ec0d2620ed2078d 39d6405f4210f8fb 95b2acda779bbf11 0682c1d1269de2ac f2cc7e223ef64c7c f2dcc1c36adf510e 961b4718e5bcf260 51c03596127ed3eb 0500a92b99f3cff9 950f1aa5b885d48f b35e93bce13743fc ad9e600e8dd4b3bf cce637274809a887 68281c66db2dbd49 e18b36710b416277 d0b0be4bbb1c5f74 70d755d0a0d11e24 de9d0feca63b6087 726c69bf912cf5b3 d138f0c250d5664b 2f9d66547637e4d9 d4c9b2703a918e45 2a575a8f8c1a1316 793aaef379ac9637 0ec9fc95b2c323d5 0f5f505938216747 69af28382a398667 f3c6aef59788a7c5 03694019e19b4d85 badffb03d3a8420e 24616514ea3fa652 ac7d633bc5391ac6 9a5cb0145bc463a0 a4e52d3cde5f03c5 868e74995ba8fec3 ba143afaa8c89517 9a4c680033f3fd2c 11f45a0f9a46fb85 0c89cfc2c972c920
8aa16laEQJKnRhfC,88ce3b7f3bfdcec3 55d6f7e0a0047365 0177a5887c6559e3 6d99443ee68c912d 91dbb4eab4778853 30f3fabe707f6d79 5efeb94c3fede729 63a658791ef35837 aa5863d6ab318340 4b966cee81251e7d 91d4fc7a52493d01 67bd2ce4b055a330 16fce81ebe4815b1 98c10bbe9e7f8fc8 6fab9d0b090a514c e658d187fba17146 908755b749096053 11ac182aa93cb604 6d65a88c98fb34fa 50b76b10ae3f91b0 92b8985be7e62b7a e8d059b42ef64a34 5fb3aef131245773 d49a6e0d30f6f2b4 685a0addf6869280 189a6a77da77d588 f312f42b42d56705 419302326705ed57 2edd6c020c610f8b 42dfac33114a2978 da4931d903005c62 d89e36714707ab89 89f0f162bbf9eba6 bb2b9c5e082ed74f 43451ed380201ada baee34594f8c37ae 0f0b8a3a2f1a3be7 127554eaa0be8020 dbc1a37aa140bd09 485be15e157d029c f2f8ad7501197394 5440639c871f89fb 719692ae8c3024e1 571a73ca41209eb1 eb71ac75a53fb2f7 afe3d5e4237a924a 5c0424f05eeedb52 004c908d0ee41ddd 20c739fb334d8d86 503e249b93c27057
O4GrtgLk4nfNNutY,313acf3c712b692e b926da9e1af0d37c 2ef7e23f80a63f0e e94ae2f5e7874e55 eac70325e7aba464 26914060efef3343 ecd5139de2908667 33de6ef630f36b0f 01c2c491002b25ed ea799c2933350f2f 5b2146f46b31b060 421e79b0cc46157c 7caf28fe3a2cf6dd 9d18a25b41a59172 16913e6bf5aca63e c83115c505daa8bd 5e18fbdf8f27cd9d d3fa8f1326d0170e 4a78bb0ca41831c9 634e5e32e24f3059 cb1c95b631113413 4f1b4bdae3f3746a dd447becbbdf18f6 67c31d4a5ffae644 a197b6a85a9bf902 e9bee5927a86f454 78a5e55b587cc4dd fa40a26178c89a20 0e653e0dba083e9a fb663bb6d91ee437 b655cb920181d6f6 94cd81c15fc5b6be 48c2231820ce644f f521fd3a448d52fd c10919ba1a628278 60cb36b22c55d629 11ba6c34cbc71b71 53032ba731b9cb3b a7de44e0168d048a 0e4dbbe782582208 19bbf1032e05aece 238f7ce0ae04c484 0599c8f4553cce56 212fcae8839d0c75 b3ec3a77319a54f4 eb5a73da9f822799 87a50e9c42f1d919 5639314dcc301693 bbdaceb32ab48849 fec15ada1012473a
lmc2r5M9u1ZrUSIt,4da9426260b78ab8 0d8d033f107bbb3b c4a4d559c88766e2 72a69034331e550d 95c9025a5a6c235f 80a009bbfb3f6f7b 09d68fe87040bd5d 49da582d9d740f58 e0597e2ab69c2516 3f2679cb00ba50af 22b9d099f7ed7370 e6c6485a9e5ee059 a539f70c96175a41 3c75bd9410e8c413 18c23a7db5258269 9dcd8877247ba490 697941ab1198d4f4 88e7631936c8630f d89c99a188932fd2 5ae65ce6f9ffa11c c13dd48f6acb749b cfb08d43ecc0ed45 d58239f75c4a6d40 63017f916e4cab36 586440a96835f5d2 d467cb60715146f5 1cb933bbf643347a 3a649ec0e1ddcce5 556aa734fe6231c0 ddbaaf03f661089c 9ccdaa533a349c96 b02daaab1679a059 f0e0ce99bf127973 3e8fe8104f0fa243 8733d7085a4604ea d57a32cb44d097fc d264956dc7321e3b 46ff23ac886cab57 935a7a8c18a23101 56533898833f7c7f b4444c8d4ef3ae4d 8036098889842f9f 30522355172d156a 2a7efd2dc8ef34eb efb884a729e258b4 f0c2ed2bdd1a3c91 7dc4bf113c8c71fa e3bbe7fc2a154407 03284b65743e177f 24ed66de0bf5dc6f
dHObOnK4HGX5oP17,5cf836475dd063b8 57aa87a6d090def4 0d1a5034df54986f 828e83c841a280f2 d61d115977ca46ae 4add3d8b5a55317e 63ccc3bdd6494aea 3d51c373f1b9918a 7dbc36f80c5a8311 92c092f6f914f9a7 588b36b920f169bb a35deec986ae848b 9edeac953c36e8d2 90abf050b81c65e2 93c0b820e1bd4725 3fa334f28e422db1 ae4c0c83170bd673 4b22b129be899e61 f63c0e3f07b5f7e4 9273ce4e4522e1ee af76d725ebd99ed4 c13967bdfaf7682c cb8417885a5d0a99 e059168fdb71693e 2335b7d6cd88ed0a 4a714baba2a35b3e 02d75d6db25bee95 0ef8e55a1889b4f6 66c1adef05fe507f 96fa47ed1464a46b 23c7206022ab2ceb 3bc9c213b9c13454 ad73e395ac4beba3 c5de5053ded91b5f a51438836c4762a3 2320b8209371f406 dd0f4968fa4230cc c9d082b07ef8d5f8 b41ec788609f9abd 077e0272c82f32da 471a11285cd8bb24 2150c4fe1c1f60c5 0eb945c2e77beb72 ec6cc372d7df393d a9b4b07e50d37247 fe58566fcd7e93ef 9e9bf1b40126200a 515d91ad1bc5ed89 473d2687b9466e3e d8da2023a7324576
VqiRl96UpqgcYQ1v,8ea471c1cab32b29 301a969fab59a5a6 e66560f5571eb916 27f5d1dcfd29ffc2 e0f455180b6dcdca 08593e6cbaacbef1 c679539ea64e524f cdff244977075db6 63dda42aed2e4f62 bdc305f9fbc5d7be a524014ec1f47554 915840751e8be834 da4a5b981eea7b1e 11b31d01d5627c23 195f5fa62d8375a0 7d83d2d84dca235f 1b45a8a2d2be29bc b49d911bc963842c 4b7eb725ef67e771 f05a8c2613a2c3d6 f0163dabccdb33e8 8673e52d7a10e87d cfede4862b839710 0d62730c4bf43b6d e704f6fd16e27906 fbe45132ae90ce0d c82b4962963e6b63 428d95e693bd0315 d47af97933f9c82b 2afb2a7811b15da2 b055b68db4a16a0f b76f193ec85b151b 6cfb08716abeed58 7c9d98f7434c207c 212c3fecc0e03c2a 9ebc9a350691ed06 0bdb549929c7b946 e1a509061db4365e 12f8eb8fc5bcf830 1ee998cc58c40044 45751ba9f5ef2a7b 434419f743c0d968 7c2b4ed62395c0d1 fa55e79ccfaa08f7 6157d93bd3b0464e 16983c05aa8ccf04 de4a04d55f47fad7 d6d1605f7dd4c950 6f7c374c8c8257e6 c3f89e7a6fd9909b
lPTt4oUhgVgapJLV,2b0daaaf63a88364 7da7250787107fe5 bdd88bcdbdee9daa 99c73599ad1ab35f 39a696bf859b4075 8f3a1ccbe18f9ad9 14f002fb952c26ed d277db1070d104d1 41a80a61258b153e 72bd33fe82cfc7b3 bef18ffb9bc5c213 0bc7de8287e0ac67 5281ee07bd8b01ff 96dc8952c7ed1044 ea4bb7bf9a8cc818 2abe22b66b0911da 76c84b57c3fc40c6 8a1ac0d47185c0ac 18a679b0674538c2 a2930848ff6657bf 6e1d44916a17e5ce 12479793577c28fe e83fc4664be2c65c 86b758337e28854d 1731747c250811ec 6550dc94fa3b91ad b6dc1fe35235e054 7ee9c2f233803f46 498ac2b1fb3a44fa 06a6145ac88328ab 06c464a17b6ff662 c976801493455ac3 f9ca9ccb97095565 c2ceb866f6c816f9 f3a227153d5aca1b 7b329a5050e79226 69a2865c4a92da41 4717d36eb6fa33da 1d4eafa9272d99c5 a8471fa0a9c51fda be1e2ee69650e707 ad22d436aaeb90a0 4d7f08934f1cd882 1e61af5b7c687c89 7d3d3de9b58f06b2 b01b8dadeb907bed cd7b28bbac5466e8 aa2c4bfa1f24fddd 016e4017e7952ce9 2335b7d6cd88ed0a
ktLlYb62TykRbmLu,b4b37737b08d5e29 17339b4efbe11247 659d2b180473d53a ae69ef40821e1ec7 1f4f2d9bc1afffe8 3c018adcab006d98 bad0c364f9ca41b3 5469f99b2d3c69f8 88087ec3cc40e8cd 7d114af40f1a1475 d16328c173952492 70f3d0a25babe877 47db4023730297ee cd8dce36db11f3d1 a80edcf3d268e817 f295c4dd3e24dc1b 89cb47ab2d01df24 583f280dff60f18c 89b89edbeb67fa2d e4e35b01f7fbaa30 f90224fd632be225 109efd1269995928 aa053f6a94756603 72300f921e047624 fcd7648dde24d27d a0e977f5fa5c3491 d5adec6480b5097b fc2eef2fa2873e4c eb47e5ce16d9d0a4 6ee354de94bc8510 75cfde0c3a4f9dcf cd5d574a2acb1272 5aa3f49a88a9515e 47e76681f6ff8649 d313ef2d8db4504c f3e0fa4a6a52e677 5baeeacd32e5eda9 c64bb462f7914900 bde01551f3d6652b ceae060c9f341c2f 070d57fae0045dd2 dca48f4d17e3b633 dd5d334c00f8790c 9e19023285ba0ed3 1a43d88d52656260 b60475177a0ee4cc 57cb2e25557da40e 8fddbb7b7ff7b197 b0781acea56fd650 b49cb453a84accc7
uaBi26SwAGtsNsEn,a13dc5d8d29c140d bbc27d1c0554eaa3 c920f4d4354003b1 961aaadbdc288e7d 490bfa5808ad4dee 9cfc48d6ee63d244 014742959ba829b3 20e9db7b09997419 53a353a9293cc3cd 7c4dce118d62645b f8670310da9c774c cc7729b45b1a06cc a7ce29064c214d78 a7ee512a809cb2e5 3c5f6989dc87a2c5 fc34bff30db91bda 87660beb78fada64 9999851c543365bb ede8732c8724c064 e1d20c1a18fb500e 702d3c52e600c143 3bf9e4d46a9da419 a1c21ced6f11ba65 85864850867d8b19 2a4be723bb2b2627 89049418510ec60f 9886cfa3f4e2620d 90419353a2ce2a15 746ddf92c87ac938 cf00694959c68c29 82efcb08744bad92 df1e08be7ce6e1d8 ed335a1516d89166 20239bff88e2856f 9371bc7283fdd2f2 fb5f2add6e5b8a41 2548f722d54c00ac d24b4871c2aa064b 387a65e6137a612c 8c9042552a377956 615bbb877685226f d48fccd92e5cc714 3b9ec1bc20b269ce 720e627c4d5bb457 259b4442d674b6c4 0b44e32a0e0139a8 612889b37d692ee9 80f7cd44fda8b8ee 9ce71acb1aad4486 2673292d06ba903b
Hbdgvb5IAi0zu9Qe,993580a95c7d83fd bb56a0d2076b3a2a fd95d08eb79854c3 fd6a9bbf4fa4c234 945b85e4b64f6dce 68611c21ab5199ef cbf2309597236741 ab6ba61908ab6161 c9d424d1b48ee45f 2f85179eaceb5470 270ba6fabc326b76 b136b78aa70722b0 ed828b774e7f6ef8 f935b09906da379f f764da1746afbd78 b1191784c261145c c89685ced595385a a58a445074f2c711 0f44c1c371c7a8fc 3d872a5f747c62c4 9389f61be21b90ed ece3a46a425bfa22 5a67c7bc4f07f71f a6993ac185d4b4fd 2a69bea82fc53002 cd68c9fdc7db897f 162cd20f9b2b9ede 720d162fd7b056f4 4dd8251d8dedc5e7 11430797af12f0d7 01900d86279f601b 1e79d591599247a5 a91482592a7e4a9b eee735f17a3b2de8 f0b163e8bc222842 ed73ae6a90de263e be5b26fa18757fd6 c2c863d4425cc013 156bdb39f15efcc9 b350674b2a01448d 3e08d6b3a31d9ac5 118d7039ad862c30 3de5ac438222660d bd7aa8626a438b92 969e134bb4723f5a 3fb14af65d7c95fe 8fa2db38f627eb0e 07ad5c411d8c4a58 4c1bb38a59219c14 e1dcb8752d4f6c3d
rtBHbANRRoSv7v6Q,67e448441a90b938 c72c49e9f31dff99 725a2e88b46a1788 e6fc8b6742d73369 ce3c3b13b7783ab7 800616da461ebda2 6cf175018d73befe 08e5968ada53699e b972d6d7870266fa 812515879b088f65 3b091363e118e617 b47f5a7f69988284 df05d40549073d7e ebefa5f186e185e0 4bcdb203674a8567 645dbce544803327 e5c3dc69a6af3d89 109c16ee122e4b69 17c1ccf0c18cc9b8 7b202625e8bf4708 16e58798811e75a3 473de999ae5395b9 ac35e04086c739cc c78605e133b6ac76 d6515271bde377e0 6d12183e241ced4f 6c41f2388b21fe45 62fe3d756b096d1c d2c836bdb5fd25ea 676d8a1c503be64e 61d63c614a02aaf6 414d2b4c1cff78a0 002ed9b377b7d91f 940885678d0fb19d 5e54c593a1f5a193 55b926c40638fb05 dead12a56af4d47f 3ce3db4c96189dce 7acb3007e53f246e 3d5adf1d8f40731e 75f24b869a888432 4a84acec730b3979 4c25f0234c6ee708 2275a56fea43e292 5205fb6f4f442a71 ed2ffb73e701749f 4cabbaeaf35afc76 8346fd14939f5593 f50b7f9b03ac3a82 9ee1267e34a1eaba
5iZxSF0gYO2n0Pqh,900b4aabcae3429c bdb858fa4292aa5b acae2ce7bac48c26 40890de67a83660d bae11f95f8649a8b 475ea850d5421bcf 05075d0f2544f9d6 7d19cc155a6c3017 17c39ffbe22a8910 ddcceddb4fbf5464 06c83ed6d0db4a96 17570e3d1833cd90 ca0ed26e7b9a1574 5143a8ba13058054 f1d8bd9f2fcdf855 7c07e13c5f145219 f30cbe355dd730ef 57d15a63933c92f9 a3f2a2a0b137eaf5 307f6dc8575af266 a6a8334aefe0246f b6342f60362265f0 a1391926ab20c994 aa1502b1633d26f0 a97e1a4e1f1ee99a ee61ff8e102869e2 2257c1a942917e74 35b86cf5ef6760ac 0cc82e55e689195a 1f0f89d7a3974dac 823133a824f937a0 28579464ba9c5b3e 4ecc161c663ea67b 971c33bd01fba986 178581ea1cd38277 bd53b59c08e55a11 6aa67b7e6a2660f1 0dca79f7c2176475 7914589b87ae2ccc 2cfa962d13379aa2 5b608ee9b1ca238f 456581b71c8d914a bdd259e9cf62aeb3 f068ac28faccb124 4b46cd131e3874e5 22ace35908d43353 36bb69cab966e795 bd674559db8d2705 4c6e5c6f264e5e00 d07f970a48e5ca1a
sCqQJUPSFXuHFsgG,fced8966d017b5a5 a9cca6f7f49c3ae8 298a0c6b09974284 387b73a9de2c9e7c ec6fcaa6d989bd24 89bf263b689d6315 cd8db508b6a32f86 7aa401a75d00064c 3c6f26ce2df87a55 5b652a40818206a6 e8959879900e5244 1402d86d29574a6d 2ac854a252a20f48 c8a7dfc65a3ecc7c 75c35847212a7416 5f4abe83dd2081f9 a13b1e62d9bdbf5b 4a8e8b82b958dde6 b9ca8f124b0c4105 ac0531e387ea0668 6b696798d6e71a51 36bd4a42fea69f56 1143f16438484031 01658d8bd1f72134 2e50705e110e8cbc a821287142c28b4b 00c891fb15015dae e211de3704e91384 870bed42d8a9430d d66ec91bbfe7e746 61d93a73940a81f5 2f607b7d76572035 5f10cfbb9618ba49 c05bc8db5fdafae4 58b0457f239ec678 c8cf8420cbb55a9f 6398e5922b754d39 16b29f770e4570f4 b8e26d5ea84494cd 78c228583408333f 5d6e3547a37af82f 88636aef0cfd7d7a 2c904ee7d302dce6 e9f2b3b3bd04295b ce4e9f904096a6dd 19a6b905f0af5cf8 53e08474be9ca3cd 76e4caff45b2554e 6f833279c19b6e9a 2ac354d030655756
